fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019
12107,FL,"Putnam County, FL",41986,12.4,29.60601,-81.740894,74521
12109,FL,"St. Johns County, FL",90839,43.7,29.89059,-81.383914,264672
12111,FL,"St. Lucie County, FL",57292,20.3,27.38078,-80.443364,328297
12113,FL,"Santa Rosa County, FL",66139,28.1,30.70363,-87.014255,184313
12115,FL,"Sarasota County, FL",66258,34.7,27.18439,-82.365835,433742
12117,FL,"Seminole County, FL",69954,38.2,28.69008,-81.13198,471826
12119,FL,"Sumter County, FL",63464,31.1,28.71429,-82.074715,132420
12121,FL,"Suwannee County, FL",49453,14.7,30.18924,-82.992754,44417
12123,FL,"Taylor County, FL",42987,7.4,30.01694,-83.616417,21569
12125,FL,"Union County, FL",50893,8.3,30.05428,-82.366918,15237
12127,FL,"Volusia County, FL",53554,23.6,29.05762,-81.161813,553284
12129,FL,"Wakulla County, FL",58640,18.4,30.14038,-84.375136,33739
12131,FL,"Walton County, FL",62600,28.4,30.63121,-86.176614,74071
12133,FL,"Washington County, FL",42518,11.7,30.60222,-85.662797,25473
13001,GA,"Appling County, GA",43821,9.7,31.73971,-82.290103,18386
13003,GA,"Atkinson County, GA",38581,9.9,31.30056,-82.883614,8165
13005,GA,"Bacon County, GA",41807,10.1,31.56333,-82.387859,11164
13007,GA,"Baker County, GA",39515,12.3,31.31962,-84.454857,3038
13009,GA,"Baldwin County, GA",44429,20.9,33.05953,-83.255362,44890
13011,GA,"Banks County, GA",53481,12.8,34.35192,-83.498441,19234
13013,GA,"Barrow County, GA",68924,17.6,33.99201,-83.712303,83240
13015,GA,"Bartow County, GA",60254,19.5,34.24092,-84.838188,107738
13017,GA,"Ben Hill County, GA",35931,12,31.74078,-83.14719,16700
13019,GA,"Berrien County, GA",42058,11.8,31.27431,-83.231906,19397
13021,GA,"Bibb County, GA",43066,25.7,32.80884,-83.694193,153159
13023,GA,"Bleckley County, GA",48115,17.2,32.4354,-83.331717,12873
13025,GA,"Brantley County, GA",44680,8.2,31.19733,-81.982978,19109
13027,GA,"Brooks County, GA",39554,15.2,30.8337,-83.588971,15457
13029,GA,"Bryan County, GA",79296,32.6,32.01797,-81.438543,39627
13031,GA,"Bulloch County, GA",48788,27.4,32.39341,-81.74381,79608
13033,GA,"Burke County, GA",42632,12.6,33.06374,-82.00389,22383
13035,GA,"Butts County, GA",47410,11.4,33.29036,-83.958221,24936
13037,GA,"Calhoun County, GA",34960,9.4,31.52128,-84.62629,6189
13039,GA,"Camden County, GA",58552,24.5,30.91636,-81.636516,54666
13043,GA,"Candler County, GA",41665,14.1,32.40399,-82.071446,10803
13045,GA,"Carroll County, GA",59193,20.6,33.58224,-85.080527,119992
13047,GA,"Catoosa County, GA",60753,20.8,34.89939,-85.137353,67580
13049,GA,"Charlton County, GA",42891,10.5,30.7799,-82.139644,13392
13051,GA,"Chatham County, GA",57122,33.2,31.97476,-81.091768,289430
13053,GA,"Chattahoochee County, GA",46106,33.4,32.34745,-84.788021,10907
13055,GA,"Chattooga County, GA",41561,9.8,34.47418,-85.345289,24789
13057,GA,"Cherokee County, GA",88635,37,34.24432,-84.475057,258773
13059,GA,"Clarke County, GA",41036,42.7,33.95223,-83.36713,128331
13061,GA,"Clay County, GA",24732,7.9,31.61983,-84.992583,2834
13063,GA,"Clayton County, GA",50737,19.5,33.55224,-84.412977,292256
13065,GA,"Clinch County, GA",42928,11.1,30.91765,-82.702614,6618
13067,GA,"Cobb County, GA",79622,46.5,33.93994,-84.574166,760141
13069,GA,"Coffee County, GA",41675,13.2,31.54925,-82.844938,43273
13071,GA,"Colquitt County, GA",41899,12.5,31.18976,-83.769741,45600
13073,GA,"Columbia County, GA",88285,35.1,33.55056,-82.251342,156714
13075,GA,"Cook County, GA",40670,15.5,31.15294,-83.429552,17270
13077,GA,"Coweta County, GA",79232,29.8,33.3529,-84.762138,148509
13079,GA,"Crawford County, GA",50411,10.3,32.70945,-83.979182,12404
13081,GA,"Crisp County, GA",40482,13.7,31.91475,-83.753338,22372
13083,GA,"Dade County, GA",45986,13.9,34.85242,-85.506201,16116
13085,GA,"Dawson County, GA",69155,30.4,34.44284,-84.173284,26108
13087,GA,"Decatur County, GA",40473,14.6,30.87796,-84.577744,26404
13089,GA,"DeKalb County, GA",63606,43.4,33.77066,-84.226343,759297
13091,GA,"Dodge County, GA",41118,13.7,32.16066,-83.156818,20605
13093,GA,"Dooly County, GA",37109,11.3,32.152,-83.807167,13390
13095,GA,"Dougherty County, GA",36894,21.4,31.53507,-84.214444,87956
13097,GA,"Douglas County, GA",62915,27.1,33.69932,-84.765944,146343
13099,GA,"Early County, GA",40011,15.6,31.32419,-84.906723,10190
13101,GA,"Echols County, GA",40408,8.8,30.7085,-82.836132,4006
13103,GA,"Effingham County, GA",71628,20.1,32.36171,-81.343337,64296
13105,GA,"Elbert County, GA",40962,10.8,34.11502,-82.842057,19194
13107,GA,"Emanuel County, GA",38529,12.4,32.5911,-82.299763,22646
13109,GA,"Evans County, GA",41425,15.5,32.1519,-81.887618,10654
13111,GA,"Fannin County, GA",47980,21.3,34.86384,-84.319287,26188
13113,GA,"Fayette County, GA",94563,46.5,33.41272,-84.493941,114421
13115,GA,"Floyd County, GA",50520,20.4,34.26368,-85.21373,98498
13117,GA,"Forsyth County, GA",113332,51.7,34.22514,-84.127336,244252
13119,GA,"Franklin County, GA",47691,13.5,34.37516,-83.227291,23349
13121,GA,"Fulton County, GA",79235,51.4,33.79003,-84.468182,1063937
13123,GA,"Gilmer County, GA",57007,20,34.69054,-84.453984,31369
13125,GA,"Glascock County, GA",49350,9,33.22749,-82.606913,2971
13127,GA,"Glynn County, GA",58017,29.6,31.21275,-81.496517,85292
13129,GA,"Gordon County, GA",53373,14.4,34.50967,-84.873862,57963
13131,GA,"Grady County, GA",42603,14.1,30.87586,-84.244772,24633
13133,GA,"Greene County, GA",60973,25.8,33.57684,-83.167103,18324
13135,GA,"Gwinnett County, GA",72225,36.1,33.9591,-84.022938,936250
13137,GA,"Habersham County, GA",51296,18.7,34.63511,-83.526406,45328
13139,GA,"Hall County, GA",66698,24,34.31759,-83.818497,204441
13141,GA,"Hancock County, GA",31715,8.8,33.26922,-83.000465,8457
13143,GA,"Haralson County, GA",49020,14,33.79517,-85.220062,29792
13145,GA,"Harris County, GA",74052,29.9,32.73155,-84.912432,35236
13147,GA,"Hart County, GA",50647,15.1,34.34873,-82.96329,26205
13149,GA,"Heard County, GA",48984,9.8,33.29097,-85.139594,11923
13151,GA,"Henry County, GA",72927,28.3,33.45288,-84.15444,234561
13153,GA,"Houston County, GA",65641,27.3,32.45838,-83.662856,157863
13155,GA,"Irwin County, GA",42317,14.3,31.60431,-83.277037,9416
13157,GA,"Jackson County, GA",66645,21,34.13416,-83.565133,72977
13159,GA,"Jasper County, GA",59207,10.8,33.31491,-83.687892,14219
13161,GA,"Jeff Davis County, GA",40603,10,31.81162,-82.636825,15115
13163,GA,"Jefferson County, GA",35379,11,33.05187,-82.41905,15362
13165,GA,"Jenkins County, GA",32808,9.3,32.79456,-81.971524,8676
13167,GA,"Johnson County, GA",37771,10.4,32.68983,-82.661354,9643
13169,GA,"Jones County, GA",56819,20.1,33.02023,-83.562339,28735
13171,GA,"Lamar County, GA",57402,17.1,33.07446,-84.146721,19077
13173,GA,"Lanier County, GA",42667,16.4,31.0382,-83.063164,10423
13175,GA,"Laurens County, GA",42018,15.6,32.39322,-82.926317,47546
13177,GA,"Lee County, GA",72425,25.6,31.81842,-84.146681,29992
13179,GA,"Liberty County, GA",51410,18.3,31.80725,-81.457969,61435
13181,GA,"Lincoln County, GA",45299,13.5,33.79215,-82.448299,7921
13183,GA,"Long County, GA",52051,15.5,31.74956,-81.74287,19559
13185,GA,"Lowndes County, GA",46450,25.6,30.83368,-83.268967,117406
13187,GA,"Lumpkin County, GA",57078,26.2,34.56815,-83.998828,33610
13189,GA,"McDuffie County, GA",44473,13.7,33.48246,-82.473188,21312
13191,GA,"McIntosh County, GA",46682,15.6,31.48298,-81.370199,14378
13193,GA,"Macon County, GA",34634,8.6,32.36622,-84.052162,12947
13195,GA,"Madison County, GA",52326,18,34.12849,-83.203637,29880
13197,GA,"Marion County, GA",41190,13.1,32.35954,-84.529561,8359
13199,GA,"Meriwether County, GA",43571,11.5,33.03022,-84.663279,21167
13201,GA,"Miller County, GA",41769,12.3,31.16291,-84.730386,5718
13205,GA,"Mitchell County, GA",37383,11.1,31.22894,-84.192407,21863
13207,GA,"Monroe County, GA",70488,26.3,33.01744,-83.922938,27578
13209,GA,"Montgomery County, GA",43657,14.1,32.17211,-82.533349,9172
13211,GA,"Morgan County, GA",67089,20.8,33.59373,-83.492324,19276
13213,GA,"Murray County, GA",50061,9.4,34.7971,-84.73799,40096
13215,GA,"Muscogee County, GA",47035,26.2,32.5102,-84.874946,195769
13217,GA,"Newton County, GA",58222,19.6,33.54405,-83.855189,111744
13219,GA,"Oconee County, GA",100878,51.1,33.83413,-83.437728,40280
13221,GA,"Oglethorpe County, GA",54346,16.9,33.86681,-83.074081,15259
13223,GA,"Paulding County, GA",76580,24.1,33.9209,-84.866979,168667
13225,GA,"Peach County, GA",49815,19.4,32.57132,-83.831978,27546
13227,GA,"Pickens County, GA",66183,23.7,34.45662,-84.490256,32591
13229,GA,"Pierce County, GA",46701,11.9,31.35399,-82.210427,19465
13231,GA,"Pike County, GA",74905,15.9,33.09077,-84.386627,18962
13233,GA,"Polk County, GA",47896,12.2,33.99596,-85.186826,42613
13235,GA,"Pulaski County, GA",42274,12.4,32.23879,-83.481855,11137
13237,GA,"Putnam County, GA",62282,22.2,33.32106,-83.37179,22119
13239,GA,"Quitman County, GA",35522,9.1,31.86149,-85.009317,2299
13241,GA,"Rabun County, GA",46639,24.8,34.88303,-83.404735,17137
13243,GA,"Randolph County, GA",33505,11.7,31.76265,-84.752311,6778
13245,GA,"Richmond County, GA",44810,21.3,33.36149,-82.074998,202518
13247,GA,"Rockdale County, GA",60281,26.5,33.65208,-84.02637,90896
13249,GA,"Schley County, GA",51129,12.9,32.26344,-84.322724,5257
13251,GA,"Screven County, GA",42331,14.2,32.74475,-81.617585,13966
13253,GA,"Seminole County, GA",38618,14.4,30.93389,-84.867592,8090
13255,GA,"Spalding County, GA",49237,16.4,33.26239,-84.286067,66703
13257,GA,"Stephens County, GA",45416,22.1,34.55291,-83.290216,25925
13259,GA,"Stewart County, GA",34566,11.2,32.07323,-84.834912,6621
13261,GA,"Sumter County, GA",40250,18.6,32.0422,-84.204283,29524
13263,GA,"Talbot County, GA",41045,12,32.7046,-84.530029,6195
13265,GA,"Taliaferro County, GA",37046,7,33.55931,-82.875208,1537
13267,GA,"Tattnall County, GA",41457,13.2,32.04377,-82.059208,25286
13269,GA,"Taylor County, GA",28234,11.2,32.55467,-84.251426,8020
13271,GA,"Telfair County, GA",36264,8.4,31.91364,-82.931062,15860
13273,GA,"Terrell County, GA",37122,12.3,31.77719,-84.439446,8531
13275,GA,"Thomas County, GA",47978,23.1,30.86462,-83.919783,44451
13277,GA,"Tift County, GA",47764,16.5,31.457,-83.525931,40644
13279,GA,"Toombs County, GA",41442,15.8,32.1267,-82.332071,26830
13281,GA,"Towns County, GA",49023,26.2,34.90265,-83.732158,12037
13283,GA,"Treutlen County, GA",37478,13.6,32.40959,-82.570882,6901
13285,GA,"Troup County, GA",47296,18.5,33.03448,-85.02836,69922
13287,GA,"Turner County, GA",35400,12.5,31.71823,-83.628567,7985
13289,GA,"Twiggs County, GA",44079,9.4,32.66585,-83.425879,8120
13291,GA,"Union County, GA",57049,22.4,34.83377,-83.989573,24511
13293,GA,"Upson County, GA",40926,13.7,32.88184,-84.292281,26320
13295,GA,"Walker County, GA",47548,15.9,34.73583,-85.305385,69761
13297,GA,"Walton County, GA",67007,19.9,33.78265,-83.734215,94593
13299,GA,"Ware County, GA",37642,13.9,31.05088,-82.421507,35734
13301,GA,"Warren County, GA",37313,13.4,33.41917,-82.688012,5254
13303,GA,"Washington County, GA",41674,14,32.97185,-82.798112,20374
13305,GA,"Wayne County, GA",47382,12.9,31.54785,-81.912376,29927
13307,GA,"Webster County, GA",41547,11.7,32.04655,-84.553218,2607
13309,GA,"Wheeler County, GA",35927,12.8,32.10928,-82.738701,7855
13311,GA,"White County, GA",54786,21.4,34.64368,-83.743713,30798
13313,GA,"Whitfield County, GA",53115,15.7,34.80173,-84.968541,104628
13315,GA,"Wilcox County, GA",38261,11.4,31.96272,-83.438262,8635
13317,GA,"Wilkes County, GA",39716,12.6,33.77904,-82.747922,9777
13319,GA,"Wilkinson County, GA",43902,10.6,32.80432,-83.175587,8954
13321,GA,"Worth County, GA",43142,10.4,31.55177,-83.84996,20247
15001,HI,"Hawaii County, HI",64929,29.5,19.59776,-155.502443,201513
15003,HI,"Honolulu County/city, HI",86946,34.3,21.46136,-158.201976,974563
15007,HI,"Kauai County, HI",73029,29.5,22.01204,-159.705965,72293
15009,HI,"Maui County, HI",77375,26.6,20.85593,-156.60155,167417
16001,ID,"Ada County, ID",72295,37.8,43.44786,-116.244456,481587
16003,ID,"Adams County, ID",50042,19.1,44.88458,-116.431873,4294
16005,ID,"Bannock County, ID",53306,27.2,42.69294,-112.228986,87808
16007,ID,"Bear Lake County, ID",54550,20.3,42.28583,-111.327445,6125
16009,ID,"Benewah County, ID",49303,15.1,47.21845,-116.633541,9298
16011,ID,"Bingham County, ID",59959,20.7,43.21636,-112.399206,46811
16013,ID,"Blaine County, ID",75778,38.2,43.39448,-113.95529,23021
16015,ID,"Boise County, ID",64443,27.2,43.98728,-115.715111,7831
16017,ID,"Bonner County, ID",56729,23.1,48.31251,-116.59694,45739
16019,ID,"Bonneville County, ID",65165,30.1,43.39517,-111.621878,119062
16021,ID,"Boundary County, ID",50709,19,48.77307,-116.524619,12245
16023,ID,"Butte County, ID",51742,18.2,43.6851,-113.177627,2597
16025,ID,"Camas County, ID",56014,19.5,43.4634,-114.804427,1106
16027,ID,"Canyon County, ID",58670,18.3,43.62305,-116.708527,229849
16029,ID,"Caribou County, ID",61518,19.9,42.78627,-111.544172,7155
16031,ID,"Cassia County, ID",53284,18.6,42.28864,-113.605498,24030
16033,ID,"Clark County, ID",48726,15.5,44.28625,-112.36112,845
16035,ID,"Clearwater County, ID",49816,16.9,46.67257,-115.6535,8756
16037,ID,"Custer County, ID",49055,23,44.27334,-114.252251,4315
16039,ID,"Elmore County, ID",47796,16.4,43.39483,-115.470751,27511
16041,ID,"Franklin County, ID",55421,18.1,42.17359,-111.822955,13876
16043,ID,"Fremont County, ID",56162,20.9,44.21809,-111.484429,13099
16045,ID,"Gem County, ID",53733,14.8,44.06147,-116.398784,18112
16047,ID,"Gooding County, ID",50205,15.2,42.97319,-114.82142,15179
16049,ID,"Idaho County, ID",48866,20.2,45.84924,-115.467376,16667
16051,ID,"Jefferson County, ID",63078,22.6,43.79697,-112.318588,29871
16053,ID,"Jerome County, ID",56320,14.9,42.69117,-114.263009,24412
16055,ID,"Kootenai County, ID",62764,24.9,47.67711,-116.694918,165697
16057,ID,"Latah County, ID",54999,45.1,46.81892,-116.730974,40108
16059,ID,"Lemhi County, ID",46062,21.1,44.92879,-113.887841,8027
16061,ID,"Lewis County, ID",45342,17.3,46.23633,-116.42376,3838
16063,ID,"Lincoln County, ID",50608,10.1,42.98618,-114.153899,5366
16065,ID,"Madison County, ID",46177,36.4,43.78971,-111.65655,39907
16067,ID,"Minidoka County, ID",56173,13.4,42.85694,-113.64001,21039
16069,ID,"Nez Perce County, ID",67645,21.9,46.33377,-116.760903,40408
16071,ID,"Oneida County, ID",55833,15.5,42.18389,-112.520465,4531
16073,ID,"Owyhee County, ID",48395,11.2,42.59306,-116.142655,11823
16075,ID,"Payette County, ID",53643,14.2,44.00274,-116.748655,23951
16077,ID,"Power County, ID",50981,15.9,42.69413,-112.844407,7681
16079,ID,"Shoshone County, ID",39239,11.6,47.34769,-115.885092,12882
16081,ID,"Teton County, ID",73637,41.5,43.76099,-111.211765,12142
16083,ID,"Twin Falls County, ID",56141,20.6,42.35231,-114.665639,86878
16085,ID,"Valley County, ID",64041,30.1,44.77153,-115.637875,11392
16087,ID,"Washington County, ID",45813,14.8,44.44821,-116.79783,10194
17001,IL,"Adams County, IL",55942,24.8,39.98605,-91.194961,65435
17003,IL,"Alexander County, IL",37408,11.3,37.18368,-89.349506,5761
17005,IL,"Bond County, IL",53447,21.8,38.88592,-89.436592,16426
17007,IL,"Boone County, IL",72426,23.2,42.31898,-88.824295,53544
17009,IL,"Brown County, IL",60254,13.7,39.96207,-90.75031,6578
17011,IL,"Bureau County, IL",57935,19.7,41.4013,-89.528377,32628
17013,IL,"Calhoun County, IL",63373,13.6,39.16426,-90.666295,4739
17015,IL,"Carroll County, IL",56468,18.1,42.05908,-89.926485,14305
17017,IL,"Cass County, IL",51011,14.6,39.9692,-90.245705,12147
17019,IL,"Champaign County, IL",53485,44.4,40.13915,-88.197201,209689
17021,IL,"Christian County, IL",51573,16.6,39.54552,-89.279593,32304
17023,IL,"Clark County, IL",58323,17.6,39.33236,-87.791687,15441
17025,IL,"Clay County, IL",49377,15.2,38.74731,-88.483789,13184
17027,IL,"Clinton County, IL",67201,22.5,38.60642,-89.423136,37562
17029,IL,"Coles County, IL",50467,25.6,39.51368,-88.220782,50621
17031,IL,"Cook County, IL",69375,38,41.89429,-87.645455,5150233
17033,IL,"Crawford County, IL",50352,16.6,39.00373,-87.757172,18667
17035,IL,"Cumberland County, IL",53991,15.8,39.27312,-88.240619,10766
17037,IL,"DeKalb County, IL",64676,31.4,41.89461,-88.768991,104897
17039,IL,"De Witt County, IL",59521,21.3,40.1815,-88.901853,15638
17041,IL,"Douglas County, IL",64283,19,39.76608,-88.222866,19465
17043,IL,"DuPage County, IL",96354,48.8,41.85206,-88.086038,922921
17045,IL,"Edgar County, IL",51333,16.7,39.67904,-87.74711,17161
17047,IL,"Edwards County, IL",54930,13.9,38.4171,-88.047941,6395
17049,IL,"Effingham County, IL",58943,22.5,39.04769,-88.592786,34008
17051,IL,"Fayette County, IL",48913,11.7,39.00113,-89.017923,21336
17053,IL,"Ford County, IL",55369,20.2,40.59442,-88.224746,12961
17055,IL,"Franklin County, IL",43695,15.9,37.99185,-88.926246,38469
17057,IL,"Fulton County, IL",50461,17.6,40.46569,-90.206793,34340
17059,IL,"Gallatin County, IL",46515,9.9,37.76868,-88.227964,4828
17061,IL,"Greene County, IL",52116,12.4,39.35544,-90.387757,12969
17063,IL,"Grundy County, IL",83135,23.6,41.29241,-88.401055,51054
17065,IL,"Hamilton County, IL",51031,18.3,38.08523,-88.539005,8116
17067,IL,"Hancock County, IL",53724,21.3,40.40579,-91.167988,17708
17069,IL,"Hardin County, IL",44573,11.2,37.51785,-88.266148,3821
17071,IL,"Henderson County, IL",55535,15.4,40.81514,-90.93848,6646
17073,IL,"Henry County, IL",61680,22.6,41.35002,-90.130838,48913
17075,IL,"Iroquois County, IL",51542,15.4,40.74887,-87.833601,27114
17077,IL,"Jackson County, IL",37308,36,37.7861,-89.381212,56750
17079,IL,"Jasper County, IL",59980,17.5,39.00487,-88.150763,9610
17081,IL,"Jefferson County, IL",50531,17.4,38.30078,-88.92421,37684
17083,IL,"Jersey County, IL",63351,20.5,39.08019,-90.361365,21773
17085,IL,"Jo Daviess County, IL",62522,23.8,42.36239,-90.211471,21235
17087,IL,"Johnson County, IL",55022,16.5,37.46082,-88.882962,12417
17089,IL,"Kane County, IL",84311,33.1,41.93959,-88.42804,532403
17091,IL,"Kankakee County, IL",60763,21,41.13949,-87.861125,109862
17093,IL,"Kendall County, IL",105586,35.4,41.58814,-88.430626,128990
17095,IL,"Knox County, IL",43404,18.5,40.93094,-90.213761,49699
17097,IL,"Lake County, IL",92638,45,42.32644,-87.436118,696535
17099,IL,"LaSalle County, IL",59528,17.9,41.34334,-88.885931,108669
17101,IL,"Lawrence County, IL",47114,13.5,38.71895,-87.730221,15678
17103,IL,"Lee County, IL",57619,17.7,41.74744,-89.299351,34096
17105,IL,"Livingston County, IL",54422,15.7,40.89438,-88.552852,35648
17107,IL,"Logan County, IL",53806,20.4,40.12907,-89.365308,28618
17109,IL,"McDonough County, IL",49048,32.4,40.45579,-90.677579,29682
17111,IL,"McHenry County, IL",89379,33.7,42.3243,-88.452245,307774
17113,IL,"McLean County, IL",69230,44.8,40.49456,-88.844539,171517
17115,IL,"Macon County, IL",52259,22.5,39.86024,-88.961529,104009
17117,IL,"Macoupin County, IL",54174,19.4,39.2659,-89.926344,44926
17119,IL,"Madison County, IL",66591,25.8,38.82708,-89.900195,262966
17121,IL,"Marion County, IL",52291,15,38.6484,-88.920221,37205
17123,IL,"Marshall County, IL",63628,16.8,41.03112,-89.342371,11438
17125,IL,"Mason County, IL",51967,15.4,40.23699,-89.913575,13359
17127,IL,"Massac County, IL",54159,13.2,37.21612,-88.705658,13772
17129,IL,"Menard County, IL",77306,23.1,40.02257,-89.794133,12196
17131,IL,"Mercer County, IL",62241,17.8,41.20479,-90.741433,15437
17133,IL,"Monroe County, IL",90904,32.5,38.27798,-90.179078,34637
17135,IL,"Montgomery County, IL",51665,15.6,39.22809,-89.478007,28414
17137,IL,"Morgan County, IL",55937,19.9,39.71681,-90.202277,33658
17139,IL,"Moultrie County, IL",65472,19.5,39.6369,-88.625726,14501
17141,IL,"Ogle County, IL",63565,20,42.04188,-89.320176,50643
17143,IL,"Peoria County, IL",57717,30.4,40.786,-89.767358,179179
17145,IL,"Perry County, IL",56880,11.7,38.08439,-89.368487,20916
17147,IL,"Piatt County, IL",72265,27.9,40.00906,-88.592328,16344
17149,IL,"Pike County, IL",54309,15.1,39.62511,-90.889034,15561
17151,IL,"Pope County, IL",46478,13.4,37.41717,-88.542374,4177
17153,IL,"Pulaski County, IL",38506,12.3,37.21562,-89.127755,5335
17155,IL,"Putnam County, IL",74367,14.6,41.19894,-89.298386,5739
17157,IL,"Randolph County, IL",58444,12.8,38.05652,-89.82121,31782
17159,IL,"Richland County, IL",49775,21.3,38.71155,-88.085698,15513
17161,IL,"Rock Island County, IL",57772,23.2,41.4684,-90.572203,141879
