Index,County,State,CountyID,LargestList,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39,,Largest,Best
4946,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
4959,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
4961,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
4967,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
4974,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
4987,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5005,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5017,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5021,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5029,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5033,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5034,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5039,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5050,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5068,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
5069,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
6551,Allegheny,PA,42003,FALSE,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208,,,
4890,Beaver,PA,42007,FALSE,FALSE,60323,60323,377.0979407,-0.0403,0.514,0.018,3,4.5,0.1785,,,
5014,Beaver,PA,42007,FALSE,FALSE,60323,60323,377.0979407,-0.0403,0.514,0.018,3,4.5,0.1785,,,
6575,Beaver,PA,42007,FALSE,FALSE,60323,60323,377.0979407,-0.0403,0.514,0.018,3,4.5,0.1785,,,
646,Bedford,PA,42009,FALSE,FALSE,54251,54251,47.30632147,-0.0391,0.503,0.013,1,4.7,0.1568,,,
450,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
4905,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
4913,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
4939,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
5012,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
6580,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
6592,Berks,PA,42011,FALSE,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844,,,
5019,Blair,PA,42013,FALSE,FALSE,51004,51004,231.7021681,-0.0432,0.51,0.013,1,4.5,0.1814,,,
4895,Bradford,PA,42015,FALSE,FALSE,51356,51356,52.57369058,-0.0381,0.504,0.016,1,4.4,0.1637,,,
462,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
4904,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
4934,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
4942,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
4958,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
5000,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
5010,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
5060,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
5076,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
6553,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
6555,Bucks,PA,42017,FALSE,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722,,,
444,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
458,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
4995,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
5011,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
5047,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
5066,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
5074,Butler,PA,42019,FALSE,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746,,,
4917,Cambria,PA,42021,FALSE,FALSE,48798,48798,189.1360658,-0.1036,0.507,0.018,1,5.3,0.1566,,,
4938,Centre,PA,42027,FALSE,FALSE,61036,61036,146.3032054,0.0517,0.474,0.03,5,3.3,0.1927,,,
4947,Centre,PA,42027,FALSE,FALSE,61036,61036,146.3032054,0.0517,0.474,0.03,5,3.3,0.1927,,,
4991,Centre,PA,42027,FALSE,FALSE,61036,61036,146.3032054,0.0517,0.474,0.03,5,3.3,0.1927,,,
5020,Centre,PA,42027,FALSE,FALSE,61036,61036,146.3032054,0.0517,0.474,0.03,5,3.3,0.1927,,,
6591,Centre,PA,42027,FALSE,FALSE,61036,61036,146.3032054,0.0517,0.474,0.03,5,3.3,0.1927,,,
4876,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4877,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4926,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4944,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4966,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4970,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4973,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4980,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5027,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5036,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5052,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5063,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5064,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5081,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
5084,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
6552,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
6578,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
6581,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
6588,Chester,PA,42029,FALSE,FALSE,102233,102233,699.5115309,0.0497,0.508,0.076,19,3.2,0.179,,,
4916,Clarion,PA,42031,FALSE,FALSE,49173,49173,63.9744089,-0.0403,0.509,0.011,2,4.9,0.1667,,,
4992,Clarion,PA,42031,FALSE,FALSE,49173,49173,63.9744089,-0.0403,0.509,0.011,2,4.9,0.1667,,,
6579,Clearfield,PA,42033,FALSE,FALSE,46967,46967,69.23515054,-0.0301,0.473,0.031,1,5.2,0.1815,,,
5002,Columbia,PA,42037,FALSE,FALSE,54377,54377,134.4709672,-0.0359,0.519,0.03,3,4.8,0.1622,,,
